current_round,target_number,recent_5_count,recent_10_count,recent_20_count,total_count,rounds_since_last_seen,is_odd,number_group,label
339,29,1,1,2,49,4,1,3,0
339,30,0,1,1,57,9,0,3,0
339,31,1,3,8,46,4,1,4,0
339,32,0,1,2,40,7,0,4,0
339,33,0,0,3,49,11,1,4,0
339,34,1,2,4,38,2,0,4,0
339,35,1,2,3,42,3,1,4,0
339,36,1,4,4,52,3,0,4,1
339,37,0,1,4,45,6,1,4,0
339,38,1,1,5,47,2,0,4,0
339,39,0,0,2,50,15,1,4,0
339,40,1,2,6,46,2,0,4,0
339,41,1,1,1,46,1,1,5,0
339,42,1,1,3,49,4,0,5,0
339,43,2,3,3,44,2,1,5,0
339,44,0,0,1,47,13,0,5,1
339,45,0,0,1,49,20,1,5,0
340,1,1,1,1,34,1,1,1,0
340,2,0,0,1,35,13,0,1,0
340,3,0,1,2,45,6,1,1,0
340,4,2,2,4,45,2,0,1,0
340,5,0,0,0,53,25,1,1,0
340,6,1,1,1,48,5,0,1,0
340,7,2,2,2,48,1,1,1,0
340,8,0,1,3,49,7,0,1,0
340,9,2,2,4,53,1,1,1,0
340,10,0,1,4,47,6,0,1,0
340,11,1,1,3,42,1,1,2,0
340,12,0,1,1,36,10,0,2,0
340,13,1,2,2,38,4,1,2,1
340,14,0,1,2,32,8,0,2,0
340,15,1,2,2,45,2,1,2,0
340,16,1,2,3,58,3,0,2,0
340,17,1,1,2,38,5,1,2,0
340,18,1,3,3,48,4,0,2,0
340,19,0,3,3,49,6,1,2,1
340,20,0,1,4,45,8,0,2,0
340,21,0,1,4,46,8,1,3,0
340,22,1,2,4,48,2,0,3,0
340,23,1,4,4,41,5,1,3,0
340,24,0,0,1,49,17,0,3,0
340,25,0,1,2,37,6,1,3,0
340,26,0,1,2,43,6,0,3,0
340,27,1,1,4,46,2,1,3,0
340,28,0,0,0,44,27,0,3,0
340,29,1,1,2,49,5,1,3,0
340,30,0,1,1,57,10,0,3,0
340,31,1,2,7,46,5,1,4,1
340,32,0,1,2,40,8,0,4,0
340,33,0,0,3,49,12,1,4,0
340,34,1,1,3,38,3,0,4,0
340,35,1,2,3,42,4,1,4,0
340,36,2,4,5,53,1,0,4,0
340,37,0,1,4,45,7,1,4,0
340,38,1,1,5,47,3,0,4,0
340,39,0,0,2,50,16,1,4,0
340,40,1,2,6,46,3,0,4,0
340,41,1,1,1,46,2,1,5,0
340,42,1,1,3,49,5,0,5,1
340,43,2,3,3,44,3,1,5,0
340,44,1,1,2,48,1,0,5,1
340,45,0,0,0,49,21,1,5,1
341,1,1,1,1,34,2,1,1,0
341,2,0,0,1,35,14,0,1,0
341,3,0,1,2,45,7,1,1,0
341,4,2,2,4,45,3,0,1,1
341,5,0,0,0,53,26,1,1,0
341,6,0,1,1,48,6,0,1,1
341,7,2,2,2,48,2,1,1,0
341,8,0,1,3,49,8,0,1,0
341,9,2,2,3,53,2,1,1,0
341,10,0,1,3,47,7,0,1,0
341,11,1,1,3,42,2,1,2,0
341,12,0,0,1,36,11,0,2,0
341,13,2,3,3,39,1,1,2,0
341,14,0,1,2,32,9,0,2,0
341,15,1,2,2,45,3,1,2,1
341,16,1,2,3,58,4,0,2,0
341,17,0,1,2,38,6,1,2,0
341,18,1,3,3,48,5,0,2,0
341,19,1,4,4,50,1,1,2,1
341,20,0,1,4,45,9,0,2,0
341,21,0,1,3,46,9,1,3,0
341,22,1,1,4,48,3,0,3,0
341,23,0,3,4,41,6,1,3,0
341,24,0,0,1,49,18,0,3,0
341,25,0,1,2,37,7,1,3,0
341,26,0,1,2,43,7,0,3,0
341,27,1,1,4,46,3,1,3,0
341,28,0,0,0,44,28,0,3,0
341,29,0,1,2,49,6,1,3,0
341,30,0,0,1,57,11,0,3,0
341,31,1,3,8,47,1,1,4,0
341,32,0,1,2,40,9,0,4,0
341,33,0,0,2,49,13,1,4,0
341,34,1,1,3,38,4,0,4,0
341,35,1,1,3,42,5,1,4,0
341,36,2,4,5,53,2,0,4,0
341,37,0,1,4,45,8,1,4,1
341,38,1,1,5,47,4,0,4,0
341,39,0,0,1,50,17,1,4,0
341,40,1,2,5,46,4,0,4,0
341,41,1,1,1,46,3,1,5,0
341,42,1,2,4,50,1,0,5,1
341,43,2,2,3,44,4,1,5,0
341,44,2,2,3,49,1,0,5,0
341,45,1,1,1,50,1,1,5,0
342,1,1,1,1,34,3,1,1,0
342,2,0,0,1,35,15,0,1,0
342,3,0,1,2,45,8,1,1,1
342,4,3,3,5,46,1,0,1,0
342,5,0,0,0,53,27,1,1,0
342,6,1,2,2,49,1,0,1,0
342,7,2,2,2,48,3,1,1,0
342,8,0,1,3,49,9,0,1,0
342,9,1,2,3,53,3,1,1,0
342,10,0,1,3,47,8,0,1,0
342,11,1,1,2,42,3,1,2,0
342,12,0,0,1,36,12,0,2,1
342,13,1,2,3,39,2,1,2,0
342,14,0,1,2,32,10,0,2,0
342,15,2,3,3,46,1,1,2,0
342,16,1,1,3,58,5,0,2,0
342,17,0,1,2,38,7,1,2,0
342,18,0,2,3,48,6,0,2,0
342,19,2,5,5,51,1,1,2,0
342,20,0,1,3,45,10,0,2,0
342,21,0,1,3,46,10,1,3,0
342,22,1,1,3,48,4,0,3,0
342,23,0,3,4,41,7,1,3,0
342,24,0,0,1,49,19,0,3,0
342,25,0,1,2,37,8,1,3,0
342,26,0,1,1,43,8,0,3,1
342,27,1,1,4,46,4,1,3,1
342,28,0,0,0,44,29,0,3,0
342,29,0,1,2,49,7,1,3,0
342,30,0,0,1,57,12,0,3,0
342,31,1,2,8,47,2,1,4,0
342,32,0,1,2,40,10,0,4,0
342,33,0,0,2,49,14,1,4,0
342,34,1,1,3,38,5,0,4,0
342,35,0,1,3,42,6,1,4,0
342,36,1,3,5,53,3,0,4,0
342,37,1,2,5,46,1,1,4,0
342,38,1,1,4,47,5,0,4,0
342,39,0,0,1,50,18,1,4,0
342,40,1,1,4,46,5,0,4,0
342,41,1,1,1,46,4,1,5,0
342,42,2,3,5,51,1,0,5,0
342,43,1,2,3,44,5,1,5,0
342,44,2,2,3,49,2,0,5,1
342,45,1,1,1,50,2,1,5,1
343,1,1,1,1,34,4,1,1,1
343,2,0,0,1,35,16,0,1,0
343,3,1,2,3,46,1,1,1,1
343,4,2,3,5,46,2,0,1,0
343,5,0,0,0,53,28,1,1,0
343,6,1,2,2,49,2,0,1,0
343,7,2,2,2,48,4,1,1,0
343,8,0,1,3,49,10,0,1,0
343,9,1,2,3,53,4,1,1,0
343,10,0,1,3,47,9,0,1,0
343,11,1,1,2,42,4,1,2,0
343,12,1,1,2,37,1,0,2,1
343,13,1,2,3,39,3,1,2,0
343,14,0,0,2,32,11,0,2,0
343,15,2,2,3,46,2,1,2,0
343,16,0,1,3,58,6,0,2,0
343,17,0,1,2,38,8,1,2,0
343,18,0,2,3,48,7,0,2,0
343,19,2,4,5,51,2,1,2,1
343,20,0,0,2,45,11,0,2,1
343,21,0,0,3,46,11,1,3,0
343,22,1,1,3,48,5,0,3,0
343,23,0,3,4,41,8,1,3,0
343,24,0,0,1,49,20,0,3,0
343,25,0,1,2,37,9,1,3,0
343,26,1,2,2,44,1,0,3,0
343,27,2,2,5,47,1,1,3,0
343,28,0,0,0,44,30,0,3,0
343,29,0,1,2,49,8,1,3,0
343,30,0,0,1,57,13,0,3,0
343,31,1,2,7,47,3,1,4,0
343,32,0,0,1,40,11,0,4,0
343,33,0,0,1,49,15,1,4,0
343,34,0,1,3,38,6,0,4,0
343,35,0,1,2,42,7,1,4,0
343,36,1,3,5,53,4,0,4,0
343,37,1,2,4,46,2,1,4,1
343,38,0,1,4,47,6,0,4,0
343,39,0,0,1,50,19,1,4,0
343,40,0,1,4,46,6,0,4,0
343,41,1,1,1,46,5,1,5,0
343,42,2,3,5,51,2,0,5,0
343,43,0,2,3,44,6,1,5,0
343,44,3,3,4,50,1,0,5,0
343,45,2,2,2,51,1,1,5,0
344,1,2,2,2,35,1,1,1,0
344,2,0,0,1,35,17,0,1,0
344,3,2,3,4,47,1,1,1,0
344,4,1,3,5,46,3,0,1,0
344,5,0,0,0,53,29,1,1,0
344,6,1,2,2,49,3,0,1,0
344,7,1,2,2,48,5,1,1,1
344,8,0,0,2,49,11,0,1,0
344,9,1,2,3,53,5,1,1,0
344,10,0,1,3,47,10,0,1,0
344,11,1,1,2,42,5,1,2,0
344,12,2,2,3,38,1,0,2,0
344,13,1,2,3,39,4,1,2,0
344,14,0,0,2,32,12,0,2,0
344,15,1,2,3,46,3,1,2,0
344,16,0,1,3,58,7,0,2,0
344,17,0,1,2,38,9,1,2,0
344,18,0,1,3,48,8,0,2,0
344,19,3,4,6,52,1,1,2,1
344,20,1,1,2,46,1,0,2,0
344,21,0,0,3,46,12,1,3,0
344,22,0,1,2,48,6,0,3,1
344,23,0,2,4,41,9,1,3,0
344,24,0,0,0,49,21,0,3,0
344,25,0,1,2,37,10,1,3,0
344,26,1,2,2,44,2,0,3,0
344,27,1,2,4,47,2,1,3,0
344,28,0,0,0,44,31,0,3,0
344,29,0,1,2,49,9,1,3,0
344,30,0,0,1,57,14,0,3,1
344,31,1,2,7,47,4,1,4,0
344,32,0,0,1,40,12,0,4,0
344,33,0,0,1,49,16,1,4,0
344,34,0,1,3,38,7,0,4,1
344,35,0,1,2,42,8,1,4,1
344,36,1,2,5,53,5,0,4,0
344,37,2,2,5,47,1,1,4,0
344,38,0,1,3,47,7,0,4,0
344,39,0,0,1,50,20,1,4,0
344,40,0,1,4,46,7,0,4,0
344,41,0,1,1,46,6,1,5,0
344,42,2,3,5,51,3,0,5,0
344,43,0,2,3,44,7,1,5,0
344,44,3,3,4,50,2,0,5,0
344,45,2,2,2,51,2,1,5,0
345,1,1,2,2,35,2,1,1,0
345,2,0,0,1,35,18,0,1,0
345,3,2,2,4,47,2,1,1,0
345,4,1,3,5,46,4,0,1,0
345,5,0,0,0,53,30,1,1,0
345,6,1,2,2,49,4,0,1,0
345,7,1,3,3,49,1,1,1,0
345,8,0,0,2,49,12,0,1,1
345,9,0,2,3,53,6,1,1,1
345,10,0,0,3,47,11,0,1,0
345,11,0,1,2,42,6,1,2,0
345,12,2,2,3,38,2,0,2,0
345,13,1,2,3,39,5,1,2,1
345,14,0,0,2,32,13,0,2,0
345,15,1,2,3,46,4,1,2,0
345,16,0,1,3,58,8,0,2,0
345,17,0,1,1,38,10,1,2,0
345,18,0,1,3,48,9,0,2,1
345,19,4,4,7,53,1,1,2,0
345,20,1,1,2,46,2,0,2,0
345,21,0,0,3,46,13,1,3,0
345,22,1,2,3,49,1,0,3,0
345,23,0,1,4,41,10,1,3,0
345,24,0,0,0,49,22,0,3,0
345,25,0,0,2,37,11,1,3,0
345,26,1,1,2,44,3,0,3,0
345,27,1,2,4,47,3,1,3,0
345,28,0,0,0,44,32,0,3,0
345,29,0,1,2,49,10,1,3,0
345,30,1,1,2,58,1,0,3,1
345,31,1,2,6,47,5,1,4,0
345,32,0,0,1,40,13,0,4,0
345,33,0,0,1,49,17,1,4,1
345,34,1,2,4,39,1,0,4,0
345,35,1,2,3,43,1,1,4,0
345,36,0,2,5,53,6,0,4,0
345,37,2,2,4,47,2,1,4,0
345,38,0,1,2,47,8,0,4,0
345,39,0,0,0,50,21,1,4,0
345,40,0,1,4,46,8,0,4,0
345,41,0,1,1,46,7,1,5,0
345,42,2,3,4,51,4,0,5,0
345,43,0,2,3,44,8,1,5,0
345,44,2,3,4,50,3,0,5,0
345,45,2,2,2,51,3,1,5,0
346,1,1,2,2,35,3,1,1,1
346,2,0,0,1,35,19,0,1,0
346,3,2,2,4,47,3,1,1,0
346,4,1,3,4,46,5,0,1,0
346,5,0,0,0,53,31,1,1,0
346,6,1,1,2,49,5,0,1,0
346,7,1,3,3,49,2,1,1,0
346,8,1,1,3,50,1,0,1,0
346,9,1,3,4,54,1,1,1,0
346,10,0,0,3,47,12,0,1,0
346,11,0,1,1,42,7,1,2,1
346,12,2,2,3,38,3,0,2,1
346,13,1,3,4,40,1,1,2,0
346,14,0,0,2,32,14,0,2,0
346,15,1,2,3,46,5,1,2,0
346,16,0,1,3,58,9,0,2,0
346,17,0,0,1,38,11,1,2,1
346,18,1,2,4,49,1,0,2,0
346,19,3,4,7,53,2,1,2,0
346,20,1,1,2,46,3,0,2,0
346,21,0,0,3,46,14,1,3,0
346,22,1,2,3,49,2,0,3,0
346,23,0,0,4,41,11,1,3,0
346,24,0,0,0,49,23,0,3,0
346,25,0,0,2,37,12,1,3,0
346,26,1,1,2,44,4,0,3,0
346,27,1,2,4,47,4,1,3,0
346,28,0,0,0,44,33,0,3,0
346,29,0,0,2,49,11,1,3,0
346,30,2,2,3,59,1,0,3,1
346,31,0,1,5,47,6,1,4,0
346,32,0,0,1,40,14,0,4,0
346,33,1,1,2,50,1,1,4,0
346,34,1,2,3,39,2,0,4,0
346,35,1,2,3,43,2,1,4,0
346,36,0,2,5,53,7,0,4,0
346,37,2,2,4,47,3,1,4,0
346,38,0,1,1,47,9,0,4,0
346,39,0,0,0,50,22,1,4,0
346,40,0,1,3,46,9,0,4,0
346,41,0,1,1,46,8,1,5,0
346,42,1,2,4,51,5,0,5,1
346,43,0,2,3,44,9,1,5,0
346,44,1,3,4,50,4,0,5,0
346,45,1,2,2,51,4,1,5,0
347,1,2,3,3,36,1,1,1,0
347,2,0,0,1,35,20,0,1,0
347,3,2,2,3,47,4,1,1,0
347,4,0,3,4,46,6,0,1,0
347,5,0,0,0,53,32,1,1,0
347,6,0,1,2,49,6,0,1,0
347,7,1,3,3,49,3,1,1,0
347,8,1,1,2,50,2,0,1,0
347,9,1,2,4,54,2,1,1,0
347,10,0,0,2,47,13,0,1,0
347,11,1,2,2,43,1,1,2,0
347,12,3,3,4,39,1,0,2,1
347,13,1,2,4,40,2,1,2,1
347,14,0,0,2,32,15,0,2,0
347,15,0,2,3,46,6,1,2,0
347,16,0,1,2,58,10,0,2,0
347,17,1,1,2,39,1,1,2,0
347,18,1,1,4,49,2,0,2,0
347,19,2,4,7,53,3,1,2,1
347,20,1,1,2,46,4,0,2,0
347,21,0,0,3,46,15,1,3,0
347,22,1,2,3,49,3,0,3,0
347,23,0,0,4,41,12,1,3,0
347,24,0,0,0,49,24,0,3,0
347,25,0,0,2,37,13,1,3,0
347,26,1,1,2,44,5,0,3,1
347,27,1,2,4,47,5,1,3,0
347,28,0,0,0,44,34,0,3,0
347,29,0,0,2,49,12,1,3,0
347,30,3,3,4,60,1,0,3,0
347,31,0,1,5,47,7,1,4,0
347,32,0,0,1,40,15,0,4,0
347,33,1,1,2,50,2,1,4,0
347,34,1,2,3,39,3,0,4,0
347,35,1,1,3,43,3,1,4,0
347,36,0,1,5,53,8,0,4,0
347,37,1,2,3,47,4,1,4,1
347,38,0,1,1,47,10,0,4,0
347,39,0,0,0,50,23,1,4,0
347,40,0,1,3,46,10,0,4,1
347,41,0,1,1,46,9,1,5,0
347,42,1,3,5,52,1,0,5,0
347,43,0,1,3,44,10,1,5,0
347,44,1,3,3,50,5,0,5,0
347,45,1,2,2,51,5,1,5,0
348,1,2,3,3,36,2,1,1,0
348,2,0,0,0,35,21,0,1,0
348,3,1,2,3,47,5,1,1,0
348,4,0,2,4,46,7,0,1,0
348,5,0,0,0,53,33,1,1,0
348,6,0,1,2,49,7,0,1,1
348,7,1,3,3,49,4,1,1,1
348,8,1,1,2,50,3,0,1,0
348,9,1,2,4,54,3,1,1,0
348,10,0,0,1,47,14,0,1,0
348,11,1,2,2,43,2,1,2,0
348,12,3,4,5,40,1,0,2,1
348,13,2,3,5,41,1,1,2,0
348,14,0,0,2,32,16,0,2,0
348,15,0,2,3,46,7,1,2,0
348,16,0,0,2,58,11,0,2,0
348,17,1,1,2,39,2,1,2,0
348,18,1,1,4,49,3,0,2,0
348,19,3,5,8,54,1,1,2,0
348,20,1,1,2,46,5,0,2,0
348,21,0,0,2,46,16,1,3,1
348,22,1,2,3,49,4,0,3,0
348,23,0,0,4,41,13,1,3,0
348,24,0,0,0,49,25,0,3,0
348,25,0,0,2,37,14,1,3,0
348,26,1,2,3,45,1,0,3,1
348,27,0,2,3,47,6,1,3,0
348,28,0,0,0,44,35,0,3,0
348,29,0,0,1,49,13,1,3,0
348,30,3,3,4,60,2,0,3,0
348,31,0,1,5,47,8,1,4,0
348,32,0,0,1,40,16,0,4,0
348,33,1,1,2,50,3,1,4,1
348,34,1,1,3,39,4,0,4,0
348,35,1,1,3,43,4,1,4,0
348,36,0,1,5,53,9,0,4,0
348,37,2,3,4,48,1,1,4,0
348,38,0,0,1,47,11,0,4,0
348,39,0,0,0,50,24,1,4,0
348,40,1,1,4,47,1,0,4,0
348,41,0,1,1,46,10,1,5,0
348,42,1,3,4,52,2,0,5,0
348,43,0,0,3,44,11,1,5,0
348,44,0,3,3,50,6,0,5,0
348,45,0,2,2,51,6,1,5,0
349,1,1,3,3,36,3,1,1,1
349,2,0,0,0,35,22,0,1,0
349,3,0,2,3,47,6,1,1,0
349,4,0,1,3,46,8,0,1,0
349,5,0,0,0,53,34,1,1,0
349,6,1,2,3,50,1,0,1,0
349,7,2,3,4,50,1,1,1,0
349,8,1,1,2,50,4,0,1,0
349,9,1,2,3,54,4,1,1,0
349,10,0,0,1,47,15,0,1,0
349,11,1,2,2,43,3,1,2,0
349,12,3,5,6,41,1,0,2,0
349,13,2,3,5,41,2,1,2,0
349,14,0,0,2,32,17,0,2,0
349,15,0,1,3,46,8,1,2,0
349,16,0,0,2,58,12,0,2,1
349,17,1,1,2,39,3,1,2,1
349,18,1,1,4,49,4,0,2,0
349,19,2,5,8,54,2,1,2,0
349,20,0,1,2,46,6,0,2,0
349,21,1,1,3,47,1,1,3,1
349,22,1,1,3,49,5,0,3,0
349,23,0,0,4,41,14,1,3,0
349,24,0,0,0,49,26,0,3,0
349,25,0,0,2,37,15,1,3,1
349,26,2,3,4,46,1,0,3,0
349,27,0,1,2,47,7,1,3,0
349,28,0,0,0,44,36,0,3,0
349,29,0,0,1,49,14,1,3,0
349,30,3,3,4,60,3,0,3,0
349,31,0,1,4,47,9,1,4,1
349,32,0,0,1,40,17,0,4,0
349,33,2,2,2,51,1,1,4,0
349,34,1,1,3,39,5,0,4,0
349,35,1,1,3,43,5,1,4,0
349,36,0,1,5,53,10,0,4,0
349,37,1,3,4,48,2,1,4,0
349,38,0,0,1,47,12,0,4,0
349,39,0,0,0,50,25,1,4,0
349,40,1,1,3,47,2,0,4,0
349,41,0,0,1,46,11,1,5,0
349,42,1,3,4,52,3,0,5,0
349,43,0,0,3,44,12,1,5,0
349,44,0,3,3,50,7,0,5,0
349,45,0,2,2,51,7,1,5,0
350,1,2,3,4,37,1,1,1,0
350,2,0,0,0,35,23,0,1,0
350,3,0,2,3,47,7,1,1,0
350,4,0,1,3,46,9,0,1,0
350,5,0,0,0,53,35,1,1,0
350,6,1,2,3,50,2,0,1,0
350,7,1,2,4,50,2,1,1,0
350,8,1,1,2,50,5,0,1,0
350,9,1,1,3,54,5,1,1,0
350,10,0,0,1,47,16,0,1,0
350,11,1,1,2,43,4,1,2,0
350,12,3,5,6,41,2,0,2,0
350,13,2,3,5,41,3,1,2,0
350,14,0,0,1,32,18,0,2,0
350,15,0,1,3,46,9,1,2,0
350,16,1,1,3,59,1,0,2,0
350,17,2,2,3,40,1,1,2,0
350,18,1,1,4,49,5,0,2,1
350,19,1,5,8,54,3,1,2,0
350,20,0,1,2,46,7,0,2,1
350,21,2,2,3,48,1,1,3,0
350,22,0,1,3,49,6,0,3,1
350,23,0,0,4,41,15,1,3,0
350,24,0,0,0,49,27,0,3,0
350,25,1,1,2,38,1,1,3,0
350,26,2,3,4,46,2,0,3,0
350,27,0,1,2,47,8,1,3,0
350,28,0,0,0,44,37,0,3,0
350,29,0,0,1,49,15,1,3,1
350,30,2,3,4,60,4,0,3,0
350,31,1,2,4,48,1,1,4,0
350,32,0,0,1,40,18,0,4,0
350,33,2,2,2,51,2,1,4,0
350,34,0,1,2,39,6,0,4,0
350,35,0,1,3,43,6,1,4,0
350,36,0,0,4,53,11,0,4,0
350,37,1,3,4,48,3,1,4,1
350,38,0,0,1,47,13,0,4,1
350,39,0,0,0,50,26,1,4,0
350,40,1,1,3,47,3,0,4,0
350,41,0,0,1,46,12,1,5,0
350,42,1,3,4,52,4,0,5,0
350,43,0,0,3,44,13,1,5,0
350,44,0,2,3,50,8,0,5,0
350,45,0,2,2,51,8,1,5,0
351,1,2,3,4,37,2,1,1,0
351,2,0,0,0,35,24,0,1,0
351,3,0,2,3,47,8,1,1,0
351,4,0,1,3,46,10,0,1,1
351,5,0,0,0,53,36,1,1,0
351,6,1,2,3,50,3,0,1,0
351,7,1,2,4,50,3,1,1,0
351,8,0,1,2,50,6,0,1,1
351,9,0,1,3,54,6,1,1,0
351,10,0,0,1,47,17,0,1,0
351,11,1,1,2,43,5,1,2,0
351,12,3,5,5,41,3,0,2,0
351,13,1,2,5,41,4,1,2,0
351,14,0,0,1,32,19,0,2,0
351,15,0,1,3,46,10,1,2,0
351,16,1,1,3,59,2,0,2,1
351,17,2,2,3,40,2,1,2,1
351,18,1,2,5,50,1,0,2,0
351,19,1,4,8,54,4,1,2,0
351,20,1,2,3,47,1,0,2,0
351,21,2,2,3,48,2,1,3,0
351,22,1,2,3,50,1,0,3,0
351,23,0,0,3,41,16,1,3,0
351,24,0,0,0,49,28,0,3,1
351,25,1,1,2,38,2,1,3,0
351,26,2,3,4,46,3,0,3,0
351,27,0,1,2,47,9,1,3,0
351,28,0,0,0,44,38,0,3,0
351,29,1,1,2,50,1,1,3,0
351,30,1,3,3,60,5,0,3,0
351,31,1,1,4,48,2,1,4,0
351,32,0,0,1,40,19,0,4,0
351,33,1,2,2,51,3,1,4,0
351,34,0,1,2,39,7,0,4,0
351,35,0,1,2,43,7,1,4,0
351,36,0,0,4,53,12,0,4,0
351,37,2,4,5,49,1,1,4,0
351,38,1,1,2,48,1,0,4,0
351,39,0,0,0,50,27,1,4,0
351,40,1,1,3,47,4,0,4,0
351,41,0,0,1,46,13,1,5,0
351,42,1,2,4,52,5,0,5,1
351,43,0,0,2,44,14,1,5,0
351,44,0,1,3,50,9,0,5,0
351,45,0,1,2,51,9,1,5,0
352,1,1,3,4,37,3,1,1,0
352,2,0,0,0,35,25,0,1,0
352,3,0,2,3,47,9,1,1,0
352,4,1,1,4,47,1,0,1,0
352,5,0,0,0,53,37,1,1,0
352,6,1,1,3,50,4,0,1,0
352,7,1,2,4,50,4,1,1,0
352,8,1,2,3,51,1,0,1,1
352,9,0,1,3,54,7,1,1,0
352,10,0,0,1,47,18,0,1,0
352,11,0,1,2,43,6,1,2,1
352,12,2,5,5,41,4,0,2,0
352,13,1,2,4,41,5,1,2,0
352,14,0,0,1,32,20,0,2,0
352,15,0,0,3,46,11,1,2,0
352,16,2,2,3,60,1,0,2,0
352,17,2,3,4,41,1,1,2,0
352,18,1,2,4,50,2,0,2,0
352,19,1,3,8,54,5,1,2,0
352,20,1,2,3,47,2,0,2,1
352,21,2,2,3,48,3,1,3,0
352,22,1,2,3,50,2,0,3,0
352,23,0,0,3,41,17,1,3,0
352,24,1,1,1,50,1,0,3,0
352,25,1,1,2,38,3,1,3,0
352,26,2,3,4,46,4,0,3,1
352,27,0,1,2,47,10,1,3,0
352,28,0,0,0,44,39,0,3,0
352,29,1,1,2,50,2,1,3,0
352,30,0,3,3,60,6,0,3,0
352,31,1,1,3,48,3,1,4,0
352,32,0,0,1,40,20,0,4,0
352,33,1,2,2,51,4,1,4,1
352,34,0,1,2,39,8,0,4,0
352,35,0,1,2,43,8,1,4,0
352,36,0,0,3,53,13,0,4,0
352,37,2,3,5,49,2,1,4,0
352,38,1,1,2,48,2,0,4,0
352,39,0,0,0,50,28,1,4,0
352,40,1,1,2,47,5,0,4,0
352,41,0,0,1,46,14,1,5,0
352,42,1,2,5,53,1,0,5,0
352,43,0,0,2,44,15,1,5,0
352,44,0,1,3,50,10,0,5,0
352,45,0,1,2,51,10,1,5,1
353,1,1,3,4,37,4,1,1,0
353,2,0,0,0,35,26,0,1,0
353,3,0,1,3,47,10,1,1,0
353,4,1,1,4,47,2,0,1,0
353,5,0,0,0,53,38,1,1,0
353,6,1,1,3,50,5,0,1,0
353,7,1,2,4,50,5,1,1,0
353,8,2,3,4,52,1,0,1,0
353,9,0,1,3,54,8,1,1,1
353,10,0,0,1,47,19,0,1,0
353,11,1,2,3,44,1,1,2,0
353,12,1,4,5,41,5,0,2,0
353,13,0,2,4,41,6,1,2,0
353,14,0,0,0,32,21,0,2,0
353,15,0,0,2,46,12,1,2,1
353,16,2,2,3,60,2,0,2,0
353,17,2,3,4,41,2,1,2,0
353,18,1,2,4,50,3,0,2,0
353,19,0,3,7,54,6,1,2,0
353,20,2,3,3,48,1,0,2,0
353,21,2,2,2,48,4,1,3,0
353,22,1,2,3,50,3,0,3,0
353,23,0,0,3,41,18,1,3,0
353,24,1,1,1,50,2,0,3,1
353,25,1,1,2,38,4,1,3,0
353,26,2,3,5,47,1,0,3,0
353,27,0,0,2,47,11,1,3,0
353,28,0,0,0,44,40,0,3,0
353,29,1,1,2,50,3,1,3,0
353,30,0,3,3,60,7,0,3,0
353,31,1,1,3,48,4,1,4,1
353,32,0,0,0,40,21,0,4,0
353,33,2,3,3,52,1,1,4,0
353,34,0,1,2,39,9,0,4,0
353,35,0,1,2,43,9,1,4,0
353,36,0,0,3,53,14,0,4,0
353,37,1,3,5,49,3,1,4,0
353,38,1,1,2,48,3,0,4,0
353,39,0,0,0,50,29,1,4,0
353,40,0,1,2,47,6,0,4,1
353,41,0,0,1,46,15,1,5,0
353,42,1,2,5,53,2,0,5,0
353,43,0,0,2,44,16,1,5,1
353,44,0,0,3,50,11,0,5,0
353,45,1,1,3,52,1,1,5,0
354,1,1,2,4,37,5,1,1,0
354,2,0,0,0,35,27,0,1,0
354,3,0,0,3,47,11,1,1,0
354,4,1,1,4,47,3,0,1,0
354,5,0,0,0,53,39,1,1,0
354,6,0,1,3,50,6,0,1,0
354,7,0,2,4,50,6,1,1,0
354,8,2,3,3,52,2,0,1,0
354,9,1,2,4,55,1,1,1,0
354,10,0,0,1,47,20,0,1,0
354,11,1,2,3,44,2,1,2,0
354,12,0,3,5,41,6,0,2,0
354,13,0,2,4,41,7,1,2,0
354,14,0,0,0,32,22,0,2,0
354,15,1,1,3,47,1,1,2,0
354,16,2,2,3,60,3,0,2,0
354,17,2,3,4,41,3,1,2,0
354,18,1,2,3,50,4,0,2,0
354,19,0,2,6,54,7,1,2,0
354,20,2,2,3,48,2,0,2,0
354,21,1,2,2,48,5,1,3,0
354,22,1,2,3,50,4,0,3,0
354,23,0,0,2,41,19,1,3,0
354,24,2,2,2,51,1,0,3,1
354,25,1,1,2,38,5,1,3,0
354,26,1,3,5,47,2,0,3,0
354,27,0,0,2,47,12,1,3,1
354,28,0,0,0,44,41,0,3,0
354,29,1,1,2,50,4,1,3,0
354,30,0,3,3,60,8,0,3,1
354,31,2,2,4,49,1,1,4,1
354,32,0,0,0,40,22,0,4,0
354,33,1,3,3,52,2,1,4,0
354,34,0,1,2,39,10,0,4,0
354,35,0,1,2,43,10,1,4,0
354,36,0,0,2,53,15,0,4,1
354,37,1,2,4,49,4,1,4,0
354,38,1,1,2,48,4,0,4,0
354,39,0,0,0,50,30,1,4,1
354,40,1,2,3,48,1,0,4,0
354,41,0,0,1,46,16,1,5,0
354,42,1,2,5,53,3,0,5,0
354,43,1,1,3,45,1,1,5,0
354,44,0,0,3,50,12,0,5,0
354,45,1,1,3,52,2,1,5,0
355,1,0,2,4,37,6,1,1,0
355,2,0,0,0,35,28,0,1,0
355,3,0,0,2,47,12,1,1,0
355,4,1,1,4,47,4,0,1,0
355,5,0,0,0,53,40,1,1,0
